dataset_name,type,layer,binarize_value,top_n,width,linear_macro_f1_score
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.8569998569998569
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.9379990079841278
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.8899982399718396
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.6704762823294916
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.937999751999008
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.6902563053892397
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.8809855992575102
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.7060445352665468
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.8859776516197175
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.9559971838197644
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.7139588100686498
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.957999831999328
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.8429923066230245
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,20,16k,0.6379869675308311
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,50,16k,0.794999794999795
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,20,16k,0.8829905222323009
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,20,16k,0.9309993789944108
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,20,16k,0.7678662909836065
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,50,16k,0.9359959037378393
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,0,16k,0.8819074154136843
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,20,16k,0.6329296227800265
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,0,16k,0.7839783978397841
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,50,16k,0.7939967039472631
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,50,16k,0.882973669075542
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,50,16k,0.873995463836698
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,50,16k,0.6270676691729323
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,0,16k,0.8458217699660808
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,20,16k,0.8809798856006665
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,20,16k,0.8849805617149298
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,0,16k,0.6469968229714067
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,20,16k,0.8769900361929317
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,50,16k,0.6319631963196319
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,50,16k,0.8869944627286737
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,0,16k,0.936999936999937
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,0,16k,0.8508566732630058
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,0,16k,0.6576919227304574
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,50,16k,0.9379878456177412
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,0,16k,0.7739773977397739
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,50,16k,0.8649771811436133
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,20,16k,0.9299974799092768
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,0,16k,0.8829942667190692
textdetox/multilingual_toxicity_dataset,Hidden States,5,1,20,16k,0.7699963199411191
textdetox/multilingual_toxicity_dataset,Hidden States,5,0,0,16k,0.941999071985152
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.8309389689677974
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.956
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.9439964157706092
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.9399978399222372
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.808995224880622
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.6506447925880153
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.8359468467783562
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.6569998114501887
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.8199279711884754
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.933999735998944
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.8679471788715487
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.923995135688684
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.957997311827957
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.9269835713035433
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.6549416851447896
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.8759399549381901
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.9579939511289626
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.9629996669970028
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.8829970749268732
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.9499997999992
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.941999071985152
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.8018858862704918
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.8909815758863249
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.948995868665362
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.658999658999659
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.651887211456512
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.8169690677724535
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.8929759195819059
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.6633482421968931
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.8819830055527996
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.9249939245078852
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.9289965208295206
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.928998224955624
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.6836634781953754
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.8249956248906223
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.941999071985152
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.9589989749743744
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.6778786957398705
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.8839958238496586
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.866999866999867
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.9479925109215728
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.9479991679866878
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.8709895501535625
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.8259825982598259
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.8799827175113216
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.8269956748918723
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.946
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.8379585173804494
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.6765572068161313
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,50,16k,0.6637488093194778
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.6949630905339546
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,0,16k,0.8719953918341061
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.8309105516818397
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,0,16k,0.9489938282532188
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,20,16k,0.8759821414283657
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.697902120286973
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.950999558996031
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.8269707580581118
textdetox/multilingual_toxicity_dataset,Hidden States,9,1,20,16k,0.9289914079603632
textdetox/multilingual_toxicity_dataset,Hidden States,9,0,50,16k,0.946999946999947
textdetox/multilingual_toxicity_dataset,SAE Features,12,0,0,16k,0.905999623998496
textdetox/multilingual_toxicity_dataset,SAE Features,12,0,0,16k,0.958999958999959
textdetox/multilingual_toxicity_dataset,SAE Features,12,0,0,16k,0.7089345102648096
textdetox/multilingual_toxicity_dataset,SAE Features,12,0,0,16k,0.923995135688684
textdetox/multilingual_toxicity_dataset,SAE Features,12,0,0,16k,0.946999946999947
textdetox/multilingual_toxicity_dataset,SAE Features,19,0,0,16k,0.924927855669298
textdetox/multilingual_toxicity_dataset,SAE Features,19,0,0,16k,0.8907980856603861
textdetox/multilingual_toxicity_dataset,SAE Features,19,0,0,16k,0.6634390260218075
textdetox/multilingual_toxicity_dataset,SAE Features,19,0,0,16k,0.91999967999872
textdetox/multilingual_toxicity_dataset,SAE Features,19,0,0,16k,0.9429451703086666
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.7235573527690675
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.9529894226200896
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.936999936999937
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.8385575369769238
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.9499799919967988
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.9559786936877448
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.9249729152223952
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.7328330206378987
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.9169480925578486
textdetox/multilingual_toxicity_dataset,SAE Features,20,0,0,16k,0.9669960065167884
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.7252855068482398
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.8959933435739887
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.9609990249756244
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.940990027314616
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.9075726157753452
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.943967725409836
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.5261241648524886
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.8251827354582886
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.8825264113033897
textdetox/multilingual_toxicity_dataset,SAE Features,31,0,0,16k,0.8918438224796607
textdetox/multilingual_toxicity_dataset,SAE Features,5,0,0,16k,0.8645903859174001
textdetox/multilingual_toxicity_dataset,SAE Features,5,0,0,16k,0.7293106276270203
textdetox/multilingual_toxicity_dataset,SAE Features,5,0,0,16k,0.9319866693872
textdetox/multilingual_toxicity_dataset,SAE Features,5,0,0,16k,0.941999767999072
textdetox/multilingual_toxicity_dataset,SAE Features,5,0,0,16k,0.9669991749793744
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.9549988749718744
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.8786328644148549
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.9719989919637106
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.7299827188940091
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.94
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.9519992319877116
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.7206578058121198
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.961999847999392
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.8969545569596191
textdetox/multilingual_toxicity_dataset,SAE Features,9,0,0,16k,0.935999743998976
willcb/massive-intent,Hidden States,12,0,50,16k,0.7929940221487913
willcb/massive-intent,Hidden States,12,1,0,16k,0.785222622436902
willcb/massive-intent,Hidden States,12,0,0,16k,0.7872952921566178
willcb/massive-intent,Hidden States,12,1,50,16k,0.7054765965503437
willcb/massive-intent,Hidden States,12,1,20,16k,0.8068610287557885
willcb/massive-intent,Hidden States,12,0,20,16k,0.7787702618959661
willcb/massive-intent,Hidden States,19,0,20,16k,0.7692110997113036
willcb/massive-intent,Hidden States,19,0,0,16k,0.7655230699498349
willcb/massive-intent,Hidden States,19,1,20,16k,0.7263925320082182
willcb/massive-intent,Hidden States,19,1,0,16k,0.7562672511422809
willcb/massive-intent,Hidden States,19,1,50,16k,0.7588367052709606
willcb/massive-intent,Hidden States,19,0,50,16k,0.729309811273586
willcb/massive-intent,Hidden States,20,0,20,16k,0.7586903120842086
willcb/massive-intent,Hidden States,20,0,50,16k,0.7891989862733608
willcb/massive-intent,Hidden States,20,0,0,16k,0.7730905449242038
willcb/massive-intent,Hidden States,20,0,20,16k,0.7947472409272958
willcb/massive-intent,Hidden States,20,0,0,16k,0.7576753618614221
willcb/massive-intent,Hidden States,20,0,50,16k,0.7942998616179971
willcb/massive-intent,Hidden States,31,0,50,16k,0.7689395431096971
willcb/massive-intent,Hidden States,31,0,0,16k,0.7790881958454219
willcb/massive-intent,Hidden States,31,0,20,16k,0.7617469506402201
willcb/massive-intent,Hidden States,31,0,50,16k,0.7616045402313438
willcb/massive-intent,Hidden States,31,0,20,16k,0.7496232746469308
willcb/massive-intent,Hidden States,31,0,0,16k,0.7682643515955836
willcb/massive-intent,Hidden States,5,0,20,16k,0.7585010355998922
willcb/massive-intent,Hidden States,5,1,0,16k,0.756747854011739
willcb/massive-intent,Hidden States,5,1,20,16k,0.7703094944456798
willcb/massive-intent,Hidden States,5,1,50,16k,0.7744357171962014
willcb/massive-intent,Hidden States,5,0,0,16k,0.7520930774615445
willcb/massive-intent,Hidden States,5,0,50,16k,0.7629936276050063
willcb/massive-intent,Hidden States,9,0,0,16k,0.7766589416173095
willcb/massive-intent,Hidden States,9,0,20,16k,0.7818225471989322
willcb/massive-intent,Hidden States,9,0,50,16k,0.7554533231295862
willcb/massive-intent,Hidden States,9,0,0,16k,0.7702114943505749
willcb/massive-intent,Hidden States,9,0,50,16k,0.7693096103641003
willcb/massive-intent,Hidden States,9,0,20,16k,0.7787949477560386
willcb/massive-intent,SAE Features,12,0,20,16k,0.7997830866517119
willcb/massive-intent,SAE Features,19,0,20,16k,0.7923633051562164
willcb/massive-intent,SAE Features,20,0,20,16k,0.7841231404187151
willcb/massive-intent,SAE Features,20,0,20,16k,0.8306834520121563
willcb/massive-intent,SAE Features,31,0,20,16k,0.7809660517810321
willcb/massive-intent,SAE Features,31,0,20,16k,0.8020934220645886
willcb/massive-intent,SAE Features,5,0,20,16k,0.8128796207782513
willcb/massive-intent,SAE Features,9,0,20,16k,0.8093112650916685
willcb/massive-intent,SAE Features,9,0,20,16k,0.8045940613418823
willcb/massive-scenario,Hidden States,12,1,50,16k,0.8621136318982257
willcb/massive-scenario,Hidden States,12,0,50,16k,0.8582935458497193
willcb/massive-scenario,Hidden States,12,1,0,16k,0.8676920683240009
willcb/massive-scenario,Hidden States,12,0,0,16k,0.8622926382450877
willcb/massive-scenario,Hidden States,12,1,20,16k,0.8601397110739047
willcb/massive-scenario,Hidden States,12,0,20,16k,0.8558052888410018
willcb/massive-scenario,Hidden States,12,0,20,65k,0.8527719987214235
willcb/massive-scenario,Hidden States,12,0,0,65k,0.8512537660644474
willcb/massive-scenario,Hidden States,19,0,0,16k,0.8444799692430993
willcb/massive-scenario,Hidden States,19,1,20,16k,0.8597599664740903
willcb/massive-scenario,Hidden States,19,0,20,16k,0.8456839604547032
willcb/massive-scenario,Hidden States,19,0,50,16k,0.8529133464419492
willcb/massive-scenario,Hidden States,19,1,50,16k,0.8321740708382165
willcb/massive-scenario,Hidden States,19,1,0,16k,0.8310094545929023
willcb/massive-scenario,Hidden States,19,0,20,65k,0.8420467829282523
willcb/massive-scenario,Hidden States,19,0,0,65k,0.8394185050393208
willcb/massive-scenario,Hidden States,20,0,50,16k,0.8693857836867315
willcb/massive-scenario,Hidden States,20,0,20,16k,0.8685681868719171
willcb/massive-scenario,Hidden States,20,0,0,16k,0.8640043724157139
willcb/massive-scenario,Hidden States,20,0,0,16k,0.857002716581875
willcb/massive-scenario,Hidden States,20,0,20,16k,0.8716560847564128
willcb/massive-scenario,Hidden States,20,0,50,16k,0.8667406110914327
willcb/massive-scenario,Hidden States,31,0,0,16k,0.8429066973943241
willcb/massive-scenario,Hidden States,31,0,20,16k,0.8502908264234503
willcb/massive-scenario,Hidden States,31,0,50,16k,0.8446341172472617
willcb/massive-scenario,Hidden States,31,0,20,16k,0.8291771861622073
willcb/massive-scenario,Hidden States,31,0,50,16k,0.843883634453011
willcb/massive-scenario,Hidden States,31,0,0,16k,0.8466888792863484
willcb/massive-scenario,Hidden States,5,0,0,16k,0.8462404615249649
willcb/massive-scenario,Hidden States,5,0,20,16k,0.8382269138352739
willcb/massive-scenario,Hidden States,5,1,20,16k,0.8339838889589598
willcb/massive-scenario,Hidden States,5,1,50,16k,0.8401548791446947
willcb/massive-scenario,Hidden States,5,1,0,16k,0.8546965913636466
willcb/massive-scenario,Hidden States,5,0,50,16k,0.8387388553874239
willcb/massive-scenario,Hidden States,5,0,20,65k,0.8418126679730148
willcb/massive-scenario,Hidden States,5,0,0,65k,0.8384337683922845
willcb/massive-scenario,Hidden States,9,0,20,16k,0.870302106071208
willcb/massive-scenario,Hidden States,9,0,50,16k,0.8621492564551052
willcb/massive-scenario,Hidden States,9,0,0,16k,0.8717063128339255
willcb/massive-scenario,Hidden States,9,0,0,16k,0.8587910679485435
willcb/massive-scenario,Hidden States,9,0,20,16k,0.864009428025644
willcb/massive-scenario,Hidden States,9,0,50,16k,0.8646648966670177
willcb/massive-scenario,SAE Features,12,0,50,16k,0.8913595198594835
willcb/massive-scenario,SAE Features,19,0,50,16k,0.8940844260408656
willcb/massive-scenario,SAE Features,20,0,50,16k,0.8997919844197266
willcb/massive-scenario,SAE Features,20,0,50,16k,0.9045762390440198
willcb/massive-scenario,SAE Features,31,0,50,16k,0.8820607651199174
willcb/massive-scenario,SAE Features,31,0,50,16k,0.8950356957139278
willcb/massive-scenario,SAE Features,5,0,50,16k,0.8952880662903152
willcb/massive-scenario,SAE Features,9,0,50,16k,0.8811301270802739
willcb/massive-scenario,SAE Features,9,0,50,16k,0.9060420211075048
